track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seg,genre,positividad
3dD1H5ick5Txfngx7hje7X,HOOP HOOP,Trueno,51,0.482,0.894,2,-3.595,1,0.11,0.4,0.0,0.729,0.392,91.303,157.325,1,0.22321714017439861
1iEv1uCSDTN7YotFX4iHB9,FUCK EL POLICE,Trueno,54,0.594,0.786,10,-4.327,0,0.369,0.313,0.0,0.1,0.113,90.837,157.554,1,0.2308244793135806
3lkiTKxSDxOqZkQnf9FUEo,ARGENTINA,Trueno,58,0.575,0.67,4,-5.656,0,0.375,0.824,0.0,0.251,0.362,174.211,233.214,1,0.2786599836557196
73zQG7t3tZDyePEflVSqJJ,TIERRA ZANTA,Trueno,59,0.565,0.807,1,-5.413,0,0.274,0.547,0.0,0.421,0.31,104.777,237.658,1,0.20507331644662713
6egwHn0qyQH7HCFu4APhmk,UN PASO,Trueno,0,0.778,0.853,2,-3.455,1,0.0748,0.249,0.0,0.0932,0.533,92.959,192.143,1,0.21934005740134133
4SqkNvM7s9a7a1JDfUOnpD,BUENOS AIRES EN LLAMAS,Trueno,57,0.54,0.563,8,-6.34,1,0.0623,0.889,5.07e-06,0.169,0.248,116.429,156.813,1,0.11417965339380795
0BwaLL2rwSNwZevRG2iNYS,MANIFIESTO FREESTYLE,Trueno,46,0.628,0.634,1,-7.352,1,0.325,0.815,1.4e-05,0.0781,0.569,95.096,162.168,1,0.14688049164897157
5NtIprYDaflAuu3Pko0rjR,DANCE CRIP,Trueno,71,0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,0.864,106.024,165.019,1,0.2926027220092966
0qhynIDQPUYENhtIQ3TUyE,SOLO POR VOS,Trueno,72,0.696,0.524,10,-8.15,0,0.141,0.754,5.11e-05,0.103,0.628,86.963,199.826,1,0.1184227330594211
172q4m6vcpzI796P5pXCjN,LO TENGO,Trueno,0,0.755,0.532,11,-12.105,0,0.311,0.301,0.0,0.351,0.886,99.028,163.636,1,0.4562478569526419
1sDM6RyofDWeLLLS6SJzYc,PANAMA,Trueno,63,0.723,0.569,4,-7.173,0,0.0437,0.403,3.2e-05,0.146,0.268,128.073,171.15,1,0.09625165298099606
3qukYaYSxIUBcq5UIUIsPf,FEEL ME??,Trueno,71,0.733,0.568,1,-5.987,1,0.0462,0.341,0.0,0.232,0.502,123.079,187.332,1,0.3230071088021653
2jPufm4Nf3JVe0fdLXA67A,JUNGLE,Trueno,57,0.663,0.784,9,-4.295,1,0.0856,0.352,0.0,0.0996,0.83,172.02,163.314,1,0.3060480463127249
0OdCEO0Fo21WQ1OitZEjjp,HOOD,Trueno,60,0.66,0.524,5,-6.692,0,0.0368,0.859,3.83e-06,0.414,0.881,89.969,152.471,1,0.13783147357025471
4n0MBJuHpZ9dnD1BtsOIxB,BIEN O MAL,Trueno,69,0.75,0.64,1,-4.992,0,0.0493,0.52,0.000102,0.122,0.618,88.982,176.629,1,0.15261909751043176
02e26LtDWIPQFKc5WxxRbY,Intro - En Vivo,Trueno,30,0.441,0.761,1,-8.615,1,0.365,0.412,0.0693,0.643,0.046,87.247,93.375,1,0.2353003676891129
15JafxswaUBIEBiJlNP4tl,2.0.1.9 - En Vivo,Trueno,43,0.666,0.912,1,-4.469,1,0.0569,0.286,0.000841,0.131,0.504,125.041,119.875,1,0.10467748884906643
3NbWxNtKeVUuSiCNKgmRMP,Cucumelo - En Vivo,Trueno,31,0.687,0.848,0,-5.265,1,0.0395,0.597,0.00179,0.402,0.459,125.087,190.625,1,0.1917981517740333
5vbgIJ7txA6u9fPdxak9Qb,Rain II - En Vivo,Trueno,33,0.561,0.462,6,-7.948,0,0.0598,0.984,0.0316,0.0966,0.585,133.504,223.875,1,0.08045233106651933
2cWY14GCxOVdiCGdUTXSV0,Azul y Oro - En Vivo,Trueno,31,0.694,0.807,7,-4.66,1,0.16,0.63,1.33e-06,0.113,0.932,111.345,319.75,1,0.21025130072404521
0toFR0lJQZL0rqO12zqKLF,Mamichula - En Vivo,Trueno,48,0.668,0.741,4,-4.679,0,0.0354,0.819,0.0,0.0943,0.708,91.947,204.5,1,0.15724893792428996
4i29Nyq5oTfgvi8TQ9LN9g,G.P.S. - En Vivo,Trueno,30,0.703,0.869,8,-4.267,0,0.0806,0.372,0.0,0.105,0.771,97.517,232.0,1,0.3060480463127249
4hwA3trO27i8qx9VuNd8CU,Background - En Vivo,Trueno,33,0.732,0.862,11,-5.078,1,0.121,0.621,0.0,0.14,0.858,93.754,185.0,1,0.36201470183663564
0DaX3jyuImHQDjHZyB3d43,Ñeri - En Vivo,Trueno,31,0.632,0.861,9,-3.875,1,0.213,0.491,9.47e-06,0.0868,0.65,187.801,194.75,1,0.10467748884906643
4ozbWZKbNEx7L8N0DfdYoW,Sangría - En Vivo,Trueno,29,0.751,0.945,7,-4.195,1,0.126,0.34,0.0,0.267,0.902,95.879,151.25,1,0.19681711471950158
6n50cRHTzaXzRl756pyTtF,Atrevido - En Vivo,Trueno,31,0.694,0.864,1,-4.683,1,0.0473,0.408,2.81e-06,0.274,0.523,134.929,250.5,1,0.1938633812035312
2FPE3JcSvRoCNSC96KAyvB,2.0.1.9,Trueno,63,0.717,0.832,1,-4.387,1,0.0592,0.0333,3.64e-05,0.133,0.4,124.994,99.725,1,0.10467748884906643
16tcwFXBCSmSxLj5vnlsU9,Rain II,Trueno,66,0.786,0.63,6,-5.992,0,0.105,0.353,1.44e-05,0.206,0.64,138.035,198.078,1,0.08045233106651933
6tMqYyCVU2aKgUahMvJz2S,Atrevido,Trueno,63,0.864,0.64,8,-5.489,1,0.106,0.236,0.0,0.374,0.858,135.021,194.748,1,0.1938633812035312
5TomkIGGAC7JHVbqvPPUR5,Cucumelo,Trueno,51,0.866,0.714,1,-6.469,0,0.0651,0.093,0.0,0.0918,0.195,125.016,161.473,1,0.1917981517740333
03e3pnRddWmYOVQlzs3Qnb,G.P.S. - con Aleman,Trueno,56,0.665,0.809,1,-4.782,1,0.144,0.224,0.0,0.14,0.6,96.907,228.098,1,0.3060480463127249
66N8wrzpsNbOUQxHMzOUfv,Azul y Oro (Freestyle),Trueno,52,0.736,0.789,7,-3.588,1,0.0598,0.264,0.0,0.225,0.746,110.033,194.705,1,0.21025130072404521
1fJjC8C0BdgUHlKIP2ODQf,Sangría - con WOS,Trueno,63,0.666,0.787,2,-4.6,1,0.226,0.156,0.0,0.85,0.908,95.799,154.956,1,0.19681711471950158
6Cgj3VVfcYJN9vZbMVcKRd,Ñeri,Trueno,64,0.573,0.794,9,-4.469,1,0.244,0.591,6.97e-06,0.377,0.764,187.727,194.735,1,0.10467748884906643
2Kv37yc67cNNAujkActU6t,Background,Trueno,54,0.703,0.857,8,-4.207,0,0.166,0.417,0.0,0.107,0.74,93.947,173.382,1,0.36201470183663564
0TUW9faHNaBmi89wsYGp9y,Mamichula - con Nicki Nicole,Trueno,82,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22e-06,0.134,0.346,91.985,219.202,1,0.15724893792428996
6wZJCPyhix2WOglxGWlIfb,THE ROOF IS ON FIRE,Trueno,70,0.836,0.729,1,-3.413,0,0.0746,0.587,7.09e-06,0.175,0.703,107.974,112.332,1,0.3638692169398797
1h8rqVZnl80iJzZCMeCc8G,No Cap - A COLORS SHOW,Trueno,71,0.866,0.722,7,-6.902,1,0.241,0.505,0.0,0.311,0.845,109.9,130.069,1,0.48397556452029566
0kwtg9F6dTUh8okKtdsgsO,OHH BABY,Trueno,55,0.786,0.83,8,-3.643,0,0.0355,0.126,0.0,0.108,0.748,125.022,150.097,1,0.1922053868131926
2RGb1i12SiuWVU2EcVHY3G,TRANKY FUNKY,Trueno,64,0.873,0.73,11,-4.177,0,0.0394,0.473,6.62e-05,0.274,0.781,109.988,158.326,1,0.11931033785550958
3oIsx1ixRKtt4bZu9qT8Ut,FUCK EL POLICE - REMIX,Trueno,52,0.716,0.731,2,-2.924,1,0.261,0.117,0.0,0.0819,0.497,91.05,142.917,1,0.2308244793135806
3R8XAtUiwnjePpeJ6SghO6,DUBAI,Trueno,64,0.809,0.745,5,-1.722,0,0.0629,0.571,6.39e-06,0.0859,0.702,94.003,146.0,1,0.044378642410785415
6eZ9TyjSp1C3oBq4GPDVYU,BUENOS AIRES EN LLAMAS / FEEL ME?? - EN VIVO,Trueno,37,0.34,0.644,1,-7.426,1,0.0377,0.287,0.0,0.653,0.2,117.532,389.19,1,0.11417965339380795
6QRByzEOKfKyZu705Vj19k,LO TENGO - EN VIVO,Trueno,28,0.524,0.853,7,-6.658,1,0.347,0.355,0.0,0.677,0.58,197.882,223.022,1,0.4562478569526419
3WUdLZrZk7ZUvKa6aTtSw2,TIERRA ZANTA - EN VIVO,Trueno,28,0.597,0.855,1,-6.497,0,0.0836,0.448,0.0,0.87,0.358,104.985,259.274,1,0.20507331644662713
6srj2I5GTyiMV3YHIVlvow,DANCE CRIP - EN VIVO,Trueno,29,0.435,0.871,9,-6.025,1,0.142,0.236,0.0,0.705,0.484,105.939,292.85,1,0.2926027220092966
6dup8GvSfdKu3NBj4ebnsB,DANCE CRIP - Live At NPR's Tiny Desk,Trueno,36,0.854,0.713,4,-7.413,1,0.125,0.139,0.0,0.139,0.892,106.007,205.96,1,0.2926027220092966
40jzfPbhrUOck9EwCcclEL,BIEN O MAL - Live At NPR's Tiny Desk,Trueno,36,0.653,0.54,1,-7.865,0,0.113,0.446,0.0,0.411,0.803,178.023,129.6,1,0.15261909751043176
1RNifvxHKgdDDgi9niMx91,FREESTYLE - Live At NPR's Tiny Desk,Trueno,36,0.494,0.675,4,-6.897,1,0.152,0.746,0.0,0.401,0.572,178.121,86.68,1,0.14688049164897157
7mrLX9I9LbKwA2e9rwHdVb,ARGENTINA - Live At NPR's Tiny Desk,Trueno,36,0.729,0.575,4,-8.339,0,0.0534,0.717,0.0,0.446,0.587,87.621,91.16,1,0.2786599836557196
1awVUHKGtBSjqoQAp8bvc0,TIERRA ZANTA - Live At NPR's Tiny Desk,Trueno,34,0.779,0.727,8,-7.91,1,0.234,0.365,0.0,0.172,0.32,104.831,254.56,1,0.20507331644662713
5ynDRNBqzffgtqSSxuIovs,LO TENGO,Trueno,57,0.765,0.735,11,-3.628,0,0.215,0.345,0.0,0.197,0.674,98.707,167.443,1,0.4562478569526419
1ozzc5mFL2UMOAcM14GBXp,QUIEN SI NO,Trueno,54,0.779,0.797,8,-4.136,0,0.0752,0.183,0.0,0.078,0.695,93.958,121.43,1,0.10467748884906643
3UytZp1xDkNkROyIwE7DbY,Hood - Remix,Trueno,63,0.674,0.456,3,-6.253,1,0.0399,0.785,0.0,0.126,0.933,89.967,176.373,1,0.13783147357025471
4LUzWf03uKUeEKvo6FbhV0,UN PASO,Trueno,57,0.778,0.842,10,-3.589,1,0.0668,0.61,0.0,0.108,0.555,93.016,192.143,1,0.21934005740134133
59ewzaXvPqeBm6DTkO1CuK,Intoxicarme,Airbag,47,0.467,0.9,1,-4.385,1,0.051,0.0153,0.0,0.0961,0.51,127.915,181.875,0,0.14347617735136747
1H7ktqkQx1PIuPfNtqvaBs,Pensamientos,Airbag,60,0.458,0.689,10,-5.278,0,0.0306,0.0928,0.0,0.106,0.254,111.96,233.839,0,0.08742055732468192
4EBjqcNiTiQfAyLI3M8gDN,Kamikaze,Airbag,43,0.538,0.829,0,-3.439,0,0.0357,0.002,0.0,0.286,0.897,120.002,141.125,0,0.31705378783762833
3JCian69xIfy8A4799Og5f,Ganas de Verte,Airbag,53,0.381,0.708,5,-7.636,0,0.0365,0.0539,0.0,0.0645,0.741,179.869,183.833,0,0.2299874651215924
0mYBnFlNUuyDlzQS73x2wc,Jinetes Cromados,Airbag,45,0.489,0.891,10,-4.66,0,0.0548,0.00134,3.73e-06,0.396,0.511,120.108,183.0,0,0.130185503649265
0Nylt3biQgd30wwgGqFCPm,Va a Ser Difícil Olvidar,Airbag,51,0.446,0.534,1,-6.895,1,0.027,0.157,0.0,0.087,0.284,136.955,233.869,0,0.11456524332937798
1O1Ecizt4OlafR3o20MXmR,Cuchillos Guantanamera,Airbag,51,0.437,0.854,0,-4.989,0,0.0534,0.0358,0.0,0.339,0.56,119.961,252.125,0,0.16128035499883517
39fkbLxeDUDjZVAtxensxl,Campos Elíseos,Airbag,46,0.325,0.79,8,-5.45,1,0.0322,0.0448,0.0,0.333,0.309,172.92,276.936,0,0.2195067276788531
5y5Q051VbllgzWWInmwIEj,Mamba Negra,Airbag,43,0.472,0.838,6,-5.853,0,0.0386,0.0213,4.95e-05,0.347,0.275,96.931,204.124,0,0.13821674063625863
7GoJOrrSYXowjOqI9UylNM,Motor Enfermo (Frankenstein),Airbag,45,0.339,0.91,3,-4.763,0,0.0573,9.97e-06,2.62e-06,0.351,0.312,156.048,279.808,0,0.29998594014421043
5lWFmzeDcxOekBX8N8AsvF,Al Parecer Todo Ha Sido una Trampa,Airbag,41,0.401,0.784,3,-4.821,0,0.0362,0.00875,7.59e-06,0.0997,0.166,115.995,276.853,0,0.124889895387339
7jFRaaxunWW0nFabUC5Omt,Volver a Casa,Airbag,57,0.604,0.772,6,-4.246,1,0.0265,0.0422,0.0,0.146,0.472,110.022,183.882,0,0.12255107197521799
5S7k88yKKQe2sPPvpZnH3R,Perdido,Airbag,53,0.442,0.863,11,-4.218,1,0.0406,0.0113,0.0,0.402,0.582,126.011,247.375,0,0.07039767874014445
3IfVIMQMY84Hudhi7QxsCt,Como un Diamante,Airbag,48,0.393,0.797,11,-4.247,1,0.0409,2.35e-05,0.00198,0.108,0.469,149.942,182.4,0,0.19647844763967923
7t6fyweJZhbhTQsCpjMRSv,"Mila, Saturno y el Río",Airbag,42,0.45,0.673,10,-6.794,1,0.0278,0.0757,1.63e-06,0.377,0.109,77.01,252.483,0,0.10754377114181934
0eMqRaQDeBwPhxQaycFzLk,Über Puber,Airbag,42,0.603,0.923,10,-6.189,0,0.0284,0.00751,0.000579,0.0674,0.664,106.049,179.642,0,0.1731118604393621
2aQ7BByABY8hZuhbPlTTr8,Así de Fácil,Airbag,43,0.623,0.837,9,-6.761,1,0.0658,0.0114,0.0,0.531,0.791,116.011,227.198,0,0.3491973690782061
3EDODrZrdCBczIduJfMqPw,Huracán,Airbag,49,0.429,0.69,8,-3.518,1,0.0337,2.98e-05,0.77,0.0888,0.309,119.017,256.095,0,0.30262736933763823
2sz0NKGjwSXAl121n8xM0d,Vivamos el Momento,Airbag,60,0.348,0.846,5,-3.838,0,0.0341,0.00112,0.0219,0.15,0.457,94.483,284.838,0,0.2699362329300488
6VTkHKtyruCR6Pm58Kak5d,Colombiana,Airbag,52,0.505,0.776,8,-5.677,1,0.0308,0.000264,0.154,0.308,0.744,91.995,204.728,0,0.2731323382773467
6mWdHIMJuZ5WffPvFCYlsh,Gran Encuentro,Airbag,52,0.388,0.659,3,-3.412,0,0.0332,2.22e-05,9.5e-05,0.111,0.339,117.092,185.977,0,0.22807159244873337
62Ze1cudk32j7MO3T8mATu,Relámpagos,Airbag,45,0.302,0.817,1,-4.436,1,0.0362,0.000408,0.012,0.332,0.597,202.869,226.846,0,0.19826498898133285
5hTDxRY0HoCOdX8Zt66CfQ,Culpables,Airbag,56,0.361,0.559,4,-4.175,1,0.0276,0.0345,0.000329,0.0929,0.248,147.903,266.481,0,0.12912482877299672
16QAisXL2nWqt59Z0oXfkL,Cicatrices,Airbag,65,0.323,0.705,8,-4.394,1,0.029,0.000426,0.01,0.186,0.404,88.715,228.541,0,0.24551457462115212
7BDoMwxxDhwVtIXJKPCYq4,Primavera 2001,Airbag,38,0.392,0.931,10,-4.508,0,0.053,2.6e-05,0.309,0.314,0.438,95.008,170.61,0,0.26576884650778365
4yH7O4r96pKoGxd3Biurnb,Tu Banda,Airbag,40,0.419,0.825,6,-3.082,1,0.0346,1.45e-05,0.00404,0.152,0.171,121.014,266.945,0,0.19331684027055693
57mWm3ZidzsjLZECy9MzLf,Apocalipsis Confort,Airbag,46,0.348,0.923,1,-2.697,1,0.0496,2.37e-05,0.0108,0.271,0.416,141.963,237.535,0,0.2580584158769073
48zPf7z6KNinAiolE4q7el,Mentira la Verdad,Airbag,34,0.14,0.382,11,-8.097,1,0.0329,0.691,0.923,0.107,0.0755,172.731,174.388,0,0.0
4iQdw06uwIS6F2hOuoDuQb,Fugitivo,Airbag,43,0.284,0.891,1,-5.199,1,0.0544,0.000906,0.00997,0.335,0.593,155.998,241.747,0,0.2786116041019315
0s2SqXPjAYcXvqMbtqsHCi,Algo Personal,Airbag,39,0.469,0.829,8,-4.119,1,0.0362,0.000621,1.52e-06,0.469,0.521,123.07,312.06,0,0.2581907788392182
10zSgbysU2KyVTrcRmtu62,Por Mil Noches,Airbag,74,0.554,0.672,1,-7.489,0,0.0291,0.0169,5.42e-05,0.186,0.285,111.963,283.884,0,0.23748231212328944
31SgSmERIcF5tM7UOWIhQl,Sube Sube (El Peso del Mundo),Airbag,38,0.412,0.869,1,-4.094,1,0.0399,0.0305,0.0,0.11,0.406,110.039,236.738,0,0.33370734143550984
0Je7cqO5RrImgO440yqKiC,Sacrificios,Airbag,46,0.396,0.714,3,-4.961,0,0.0362,0.0185,4.26e-06,0.189,0.317,115.981,209.295,0,0.011314168599358066
4oXBULwcvNC1KlZn80oWXp,Noches de Insomnio,Airbag,61,0.515,0.97,8,-5.609,1,0.118,0.0534,0.0,0.0665,0.555,99.046,212.783,0,0.25665061179713394
2zi2v0lUuiERPRgqRpmTjh,Todo Pasa,Airbag,47,0.364,0.527,6,-7.769,1,0.0308,0.258,0.0,0.386,0.751,199.99,167.823,0,0.10499961888695827
4IpWrOgoFjHfR5dQHuGHGL,La Moda del Montón,Airbag,48,0.435,0.801,8,-5.744,1,0.035,0.00482,8.99e-06,0.144,0.656,135.022,217.542,0,0.19197893849655168
1tTpqbgoO86qXZ447m2QXU,Navidad,Airbag,32,0.198,0.313,9,-9.106,1,0.0316,0.909,5.96e-06,0.124,0.45,84.542,161.699,0,0.07938351390458905
3aZ5feWVNgNVURr44TRqK5,Sonidos Criminales,Airbag,40,0.593,0.841,5,-6.083,0,0.0516,0.00739,3.64e-06,0.844,0.849,110.026,232.903,0,0.17242249192288647
68pamCV9O4SVkceuytEx5q,Libertad,Airbag,36,0.215,0.868,3,-6.538,1,0.0897,0.00796,0.036,0.233,0.192,170.026,256.709,0,0.27777488556535557
0eS41qbwwqNVxOiXYRqHRl,Acrata,Airbag,29,0.396,0.321,9,-17.759,0,0.0397,0.938,0.838,0.127,0.314,160.04,116.859,0,0.0
6s2fih7N3vDMLDfviIrxN1,Multitud,Airbag,39,0.449,0.724,6,-6.699,1,0.046,0.0151,1.76e-06,0.0331,0.538,131.901,208.117,0,0.1611741705267396
3DltBTY58AZFkbm71zSDad,Kalashnikov,Airbag,50,0.385,0.852,3,-5.732,0,0.0768,0.00797,0.0297,0.11,0.411,133.06,218.37,0,0.21340266214616413
6mVVKFjusGkkXvkU8oeJ58,Testigos de la Destrucción,Airbag,33,0.639,0.26,4,-12.513,0,0.0293,0.881,0.00012,0.129,0.656,127.973,198.012,0,0.26620716005479206
3Kn400tH7lYh2jWFEhspwV,Tu Nombre,Airbag,35,0.473,0.926,3,-4.236,1,0.0639,0.029,0.00239,0.438,0.479,115.016,243.52,0,0.17308180460924924
5M8HuwwlHQu0J7IufQSpB9,Donde Vas,Airbag,52,0.261,0.706,1,-3.121,1,0.0374,0.206,0.0,0.277,0.49,160.04,231.08,0,0.28249535162175204
146GaJS1C0c2ShxuWtPxGT,Cadenas,Airbag,35,0.439,0.928,8,-3.657,1,0.0538,0.0264,2.61e-05,0.0857,0.554,129.008,253.32,0,0.11681362672421156
3DIn5Qj4lgs4pxVPGNDjT7,Tu Locura,Airbag,48,0.385,0.891,8,-3.683,1,0.0518,0.00404,0.0,0.148,0.441,126.024,237.467,0,0.09590285197661917
2nBOPYRoAYOwv6go12SQDs,Cae el Sol,Airbag,67,0.47,0.789,4,-4.583,1,0.0318,0.201,0.0,0.108,0.115,92.004,281.387,0,0.06202752229635747
6GfohgaiSHsN1m6OuG3iiY,Estado Salvaje,Airbag,33,0.503,0.836,8,-3.913,0,0.0462,0.00698,2.74e-06,0.146,0.621,115.08,221.307,0,0.2763981561638726
6moQ7QnhJzm9oLjNnz9Bph,Bajos Instintos,Airbag,50,0.486,0.946,5,-2.251,0,0.0511,0.0681,0.00144,0.311,0.577,122.04,300.453,0,0.09665734155442106
60xLdMKV6bxyqnRrmrZNrq,Diez Días Después,Airbag,47,0.425,0.568,8,-4.091,1,0.0308,0.722,1.8e-05,0.137,0.203,136.003,224.213,0,0.09379513644349721
7AHqdNmNLOkjHb70fqTgKd,Vorágine,Airbag,29,0.259,0.755,11,-7.881,0,0.0541,0.791,0.849,0.675,0.174,83.224,53.547,0,0.1128188586928533
0gipRQKn24BwPrwAyYmjJm,Encerrada en el Placard,Airbag,34,0.578,0.941,6,-3.476,1,0.0497,0.00242,6.45e-05,0.151,0.638,122.524,291.387,0,0.20377100781702295
2RMuakNqemUyy0SRnyoTbU,Mecanismos de Control,Airbag,31,0.579,0.855,8,-4.247,1,0.0288,0.0061,0.000261,0.0898,0.628,98.975,262.867,0,0.28164353514084567
5xhQ4YV9DZLNHJlGJjZbIg,Otoño del 82,Airbag,47,0.353,0.26,9,-10.67,1,0.034,0.866,0.00937,0.312,0.177,65.425,288.28,0,0.19197893849655168
75pz8v9zaa09NHfIlY9Q2E,¿Revolución?,Airbag,42,0.339,0.926,6,-1.838,1,0.0494,0.0905,0.0,0.202,0.555,138.018,234.6,0,0.20899108315983705
7pNZY2felV3XnNk62oXoA2,Mi sensación,Airbag,46,0.322,0.885,1,-1.789,1,0.0469,0.119,4.52e-05,0.336,0.603,137.918,246.453,0,0.17452768981666916
2ej4DmweICoIazc9ab06oD,Una hora a Tokyo,Airbag,40,0.448,0.941,8,-2.712,1,0.0429,0.118,1.43e-05,0.302,0.464,111.933,242.467,0,0.12375814426534502
7FoCdF8zH9qxb0suMkxEk9,Noches de abril,Airbag,41,0.239,0.695,10,-3.147,1,0.0333,0.42,0.0,0.278,0.212,139.062,394.84,0,0.11956384356515729
5R8ZnsZOsv4xuZDri0mRXU,Lo sentirás,Airbag,30,0.327,0.822,10,-1.14,1,0.0513,0.255,0.0,0.172,0.458,135.967,236.56,0,1.0449180617609754e-21
3uI4mj1hAvHjBvTxKJqiv0,Lejos del sol,Airbag,33,0.228,0.795,3,-1.975,1,0.0388,0.24,0.0,0.139,0.384,167.779,335.293,0,7.511772697364396e-26
47doOhhr0ve81pZukDEUcd,Ella no está,Airbag,50,0.409,0.771,4,-2.713,1,0.0425,0.102,7.87e-05,0.121,0.426,103.377,324.773,0,0.16686907691512373
6itDx9qlhZnJoS2qEPncHb,Un día diferente,Airbag,34,0.389,0.964,3,-2.079,1,0.0798,0.306,7.63e-06,0.321,0.58,108.291,214.227,0,2.12118859355914e-19
5478PMkMXCHAsijwzS7x0t,Dulce condena,Airbag,28,0.457,0.862,11,-2.717,1,0.041,0.278,4.15e-06,0.116,0.402,123.982,242.24,0,3.6147249581412156e-22
40dX2Yoj3mMmcUE1X0mSAw,Algo en mi mente,Airbag,40,0.132,0.644,6,-1.853,1,0.04,0.276,0.0,0.303,0.468,180.467,276.56,0,0.09677794757743323
5gZJQFeLYlNvb6hwoSpHJg,Sinfonía eléctrica,Airbag,28,0.077,0.842,3,-1.657,1,0.0562,0.416,0.0,0.353,0.449,198.09,243.76,0,7.05432657662735e-21
1dkOEzViYgodlSO8xNN3q1,Blues,Airbag,28,0.333,0.299,2,-7.112,1,0.0297,0.801,0.0,0.203,0.355,133.248,247.96,0,0.15786690589153493
57RVkZlwqs0QYbQrkbFBWz,All Night Long,Airbag,39,0.587,0.897,8,-3.111,1,0.0368,0.00194,0.0,0.248,0.71,136.051,162.76,0,0.2797601578464651
7rocqOEREl0vp5CRYTeZFv,Amor de verano,Airbag,60,0.542,0.805,3,-2.973,1,0.039,0.0163,0.0,0.587,0.633,129.951,197.386,0,0.049217379642236776
3UU64pgtbm9trmTxzRa65d,Sin tu amor,Airbag,32,0.526,0.906,8,-2.944,1,0.0294,0.000166,0.0,0.102,0.721,128.014,199.786,0,0.0582532681960517
1xK9XKXjrwQKrZh1ASB5lb,Mi razón,Airbag,40,0.387,0.5,11,-5.571,1,0.0291,0.0925,0.0,0.0952,0.298,160.112,324.12,0,0.1203906735839621
3kcrzoY8I2Kr7GiJpvJFEs,"Carol, no dejes la ciudad",Airbag,28,0.55,0.721,11,-4.543,1,0.0317,0.033,0.0,0.0627,0.407,127.989,256.146,0,0.32537210240155673
2mAHmkwtXrnfcwmCnogW5j,Esta noche,Airbag,48,0.443,0.715,3,-3.983,1,0.0343,0.207,0.0,0.0827,0.271,174.041,310.133,0,0.06381078368756835
2CzZY737ujFI2pLcEYpcw0,Doctora,Airbag,29,0.677,0.887,8,-3.169,1,0.0352,0.023,0.0,0.237,0.807,127.947,186.613,0,0.09499960536325838
0V3tuYZpNlo2XhyqCgws6S,Buscándote,Airbag,30,0.625,0.915,3,-3.749,1,0.0335,0.023,0.0,0.341,0.64,130.054,193.586,0,0.11860777126942011
3fBkaBvX7BoVcugTaB4UMU,Comenzar,Airbag,27,0.623,0.908,0,-3.063,0,0.0353,0.0109,0.0,0.398,0.533,123.985,281.826,0,0.048426110425720495
7KF1BrjZyRElFp2nggjEWb,Viejo amigo,Airbag,25,0.386,0.808,8,-4.364,1,0.0381,0.0104,0.0,0.0686,0.771,174.102,249.4,0,0.12532924630720102
5X1IQdGXx5D6bMIsxP54kP,Y tú,Airbag,40,0.449,0.848,6,-2.715,1,0.0322,0.0486,0.0,0.529,0.321,82.031,233.853,0,0.06452259902344008
0OepNUXjEJeMnrhC89ZEB8,La partida de la gitana - Si te vas,Airbag,54,0.498,0.755,6,-6.04,1,0.0342,0.00025,0.0,0.105,0.744,102.603,233.627,0,0.35145655872606474
6UKukGhjHGGRsrGMBSfYda,Quiero estar contigo,Airbag,41,0.507,0.757,8,-5.399,1,0.0282,5.74e-05,0.0,0.341,0.777,130.33,199.787,0,0.3182882256151837
0OcYoSGA1CFGZcCuPLyfhj,Solo aquí,Airbag,62,0.425,0.818,11,-5.758,1,0.039,5.47e-05,4.3e-06,0.108,0.387,132.605,234.147,0,0.20056342103079725
1Q60oCW524t5dOlFd8kgV6,Esperando otra vez,Airbag,27,0.525,0.851,8,-5.782,1,0.0316,4.29e-05,0.000255,0.0625,0.582,125.094,194.507,0,0.07534965794441768
16i2OJ29u6gocPPD9nOtDP,Será por ti,Airbag,29,0.431,0.712,3,-6.43,1,0.0315,1.55e-05,0.00199,0.0937,0.478,132.394,239.027,0,0.12247579749670066
6VT9x2IojsI8AqKS2CYeRq,Dejare la ciudad,Airbag,39,0.545,0.458,11,-6.536,1,0.0257,0.001,0.0,0.179,0.488,95.974,210.107,0,0.21540413311144066
4s0HcqFSUmN5EdSRIzKnIt,No me abandones,Airbag,28,0.496,0.761,6,-6.435,1,0.033,5.64e-05,9.23e-05,0.14,0.368,128.078,215.933,0,0.07791602746351763
5VJ7wd63zun4sYLMTW9g4b,No puedo olvidarte,Airbag,26,0.494,0.741,8,-5.409,1,0.0343,1e-05,0.0,0.0448,0.494,128.151,214.0,0,0.05603038328917176
6CoMXv6fXZVaqs2aXex8lE,Salía del colegio,Airbag,28,0.542,0.844,5,-5.9,0,0.0447,4.99e-05,0.0,0.0788,0.786,93.334,131.0,0,0.15534089800243098
5NBVRUqlmAn648XSfloJUR,Ya no recuerdo,Airbag,43,0.506,0.574,8,-5.909,1,0.029,0.000275,0.0,0.0876,0.419,95.989,211.12,0,0.06384870882912948
